episode,revenue
3291,935891.25
3292,2115382.5
3293,1692888.75
3294,3180218.75
3295,1855507.5
3296,3079035.0
3297,4001131.25
3298,853818.75
3299,2785440.0
3300,1716412.5
3301,1166051.25
3302,1639470.0
3303,1025650.0
3304,1085970.0
3305,2027643.75
3306,2015268.75
3307,1182108.75
3308,2688048.75
3309,1695583.75
3310,3839535.0
3311,2126302.5
3312,2519856.25
3313,1524375.0
3314,2085187.5
3315,2492325.0
3316,981682.5
3317,3341838.75
3318,1898325.0
3319,2249977.5
3320,2570898.75
3321,3216562.5
3322,2786557.5
3323,1468161.25
3324,3977203.75
3325,2943730.0
3326,2593402.5
3327,2412697.5
3328,3280702.5
3329,1265356.25
3330,3475518.75
3331,2536787.5
3332,749081.25
3333,1833572.5
3334,2469382.5
3335,1271366.25
3336,2494710.0
3337,2850792.5
3338,1128592.5
3339,1816237.5
3340,2196233.75
3341,1598220.0
3342,2091686.25
3343,2264647.5
3344,3370262.5
3345,2699126.25
3346,2356055.0
3347,1612237.5
3348,1869450.0
3349,2793037.5
3350,2820951.25
3351,2350012.5
3352,1169385.0
3353,2073827.5
3354,3590711.25
3355,3632475.0
3356,3859667.5
3357,2620406.25
3358,2523722.5
3359,1513837.5
3360,1699706.25
3361,2505937.5
3362,1029600.0
3363,1087900.0
3364,1809502.5
3365,3400215.0
3366,3223578.75
3367,1559801.25
3368,3892320.0
3369,2091045.0
3370,1703572.5
3371,3015787.5
3372,4009365.0
3373,3613561.25
3374,1968862.5
3375,1622527.5
3376,1190000.0
3377,2648250.0
3378,2472875.0
3379,1186762.5
3380,2698987.5
3381,2315600.0
3382,5247775.0
3383,697015.0
3384,4265580.0
3385,1693835.0
3386,2231887.5
3387,2596253.75
3388,1746731.25
3389,4636986.25
3390,2173270.0
3391,2249610.0
3392,3363438.75
3393,1418065.0
3394,1396657.5
3395,4064303.75
3396,2587410.0
3397,2302368.75
3398,1928810.0
3399,2235543.75
3400,1161550.0
3401,1917740.0
3402,2791555.0
3403,3641100.0
3404,2372287.5
3405,2442656.25
3406,1772400.0
3407,1406490.0
3408,4057170.0
3409,2724356.25
3410,4209812.5
3411,2401990.0
3412,822648.75
3413,1411425.0
3414,1387237.5
3415,3574118.75
3416,872100.0
3417,2378025.0
3418,1655775.0
3419,2320640.0
3420,1303087.5
3421,1485525.0
3422,2327322.5
3423,1687950.0
3424,1758387.5
3425,4547542.5
3426,2431812.5
3427,1564506.25
3428,4055110.0
3429,1956487.5
3430,1990083.75
3431,1670666.25
3432,2557732.5
3433,2620570.0
3434,2074016.25
3435,1179441.25
3436,4128960.0
3437,3803962.5
3438,2060992.5
3439,2990293.75
3440,2397427.5
3441,1511521.25
3442,1068417.5
3443,2386155.0
3444,522532.5
3445,1677760.0
3446,2347785.0
3447,2810362.5
3448,1657040.0
3449,3101587.5
3450,0.0
3451,2915550.0
3452,3857441.25
3453,2951626.25
3454,1686093.75
3455,2211412.5
3456,2447807.5
3457,1832022.5
3458,1945780.0
3459,1946685.0
3460,3333080.0
3461,2159192.5
3462,2442206.25
3463,1977170.0
3464,1732725.0
3465,1589287.5
3466,946645.0
3467,1802970.0
3468,3911827.5
3469,1837582.5
3470,2278080.0
3471,4336468.75
3472,1366200.0
3473,1448133.75
3474,2171120.0
3475,1712810.0
3476,2124151.25
3477,3356945.0
3478,2083195.0
3479,1463665.0
3480,2127037.5
3481,3284618.75
3482,1454737.5
3483,2425768.75
3484,1796600.0
3485,1567485.0
3486,2612737.5
3487,4568395.0
3488,115300.0
3489,1828250.0
3490,3816575.0
3491,1079257.5
3492,4233127.5
3493,3163765.0
3494,2095726.25
3495,1154587.5
3496,1855672.5
3497,3311696.25
3498,2730530.0
3499,1975837.5
3500,548412.5
3501,2869762.5
3502,2906887.5
3503,2545646.25
3504,3934150.0
3505,2324137.5
3506,2442160.0
3507,2602105.0
3508,3020567.5
3509,1816787.5
3510,4260667.5
3511,1743347.5
3512,3500385.0
3513,2682120.0
3514,3113626.25
3515,1943610.0
3516,1077440.0
3517,3495285.0
3518,4290880.0
3519,1237792.5
3520,367518.75
3521,2121793.75
3522,4203430.0
3523,3710471.25
3524,3988537.5
3525,865482.5
3526,2371050.0
3527,4778737.5
3528,1728715.0
3529,2928318.75
3530,1935450.0
3531,3762476.25
3532,2529135.0
3533,3283175.0
3534,3401585.0
3535,2955040.0
3536,2572080.0
3537,974025.0
3538,3220345.0
3539,524975.0
3540,4353615.0
3541,1640905.0
3542,477270.0
3543,1621743.75
3544,3180795.0
3545,3932375.0
3546,3971645.0
3547,3500255.0
3548,2020837.5
3549,3822238.75
3550,131560.0
3551,3067720.0
3552,2771262.5
3553,1238262.5
3554,1651215.0
3555,3841425.0
3556,2232556.25
3557,2007225.0
3558,272612.5
3559,4274726.25
3560,2343543.75
3561,3726618.75
3562,1840625.0
3563,2943250.0
3564,3263400.0
3565,332695.0
3566,4061915.0
3567,558900.0
3568,2584400.0
3569,623237.5
3570,3355091.25
3571,3639536.25
3572,1528240.0
3573,2602112.5
3574,2450250.0
3575,1332322.5
3576,1563540.0
3577,1817887.5
3578,2202123.75
3579,1262470.0
3580,2361570.0
3581,1512925.0
3582,3178391.25
3583,1319175.0
3584,2219456.25
3585,2876665.0
3586,3203182.5
3587,2658150.0
3588,3299336.25
3589,2049337.5
3590,3096443.75
3591,1724355.0
3592,1800562.5
3593,3070898.75
3594,2294943.75
3595,2608837.5
3596,3047770.0
3597,1317937.5
3598,1087661.25
3599,956480.0
3600,1654620.0
3601,1291723.75
3602,3098885.0
3603,2356480.0
3604,2730015.0
3605,1087661.25
3606,1479862.5
3607,3609120.0
3608,2168837.5
3609,2470545.0
3610,2165332.5
3611,1238818.75
3612,2032137.5
3613,2107908.75
3614,1012862.5
3615,2152080.0
3616,1902560.0
3617,2732223.75
3618,1551825.0
3619,1198960.0
3620,2578331.25
3621,1319625.0
3622,1967006.25
3623,2630925.0
3624,3509126.25
3625,2051561.25
3626,1250125.0
3627,2871637.5
3628,4811831.25
3629,2936587.5
3630,1294425.0
3631,1193666.25
3632,1613127.5
3633,960862.5
3634,2691562.5
3635,1579760.0
3636,3887743.75
3637,1960633.75
3638,2419312.5
3639,3747140.0
3640,1970718.75
3641,2909962.5
3642,2812980.0
3643,3430455.0
3644,1158080.0
3645,1810438.75
3646,2342047.5
3647,1400000.0
3648,3386748.75
3649,1746495.0
3650,3383520.0
3651,880132.5
3652,1981950.0
3653,2648928.75
3654,3089206.25
3655,1749621.25
3656,2012175.0
3657,2750860.0
3658,792242.5
3659,1410750.0
3660,3632018.75
3661,25151.25
3662,2616020.0
3663,2018533.75
3664,2498926.25
3665,2993000.0
3666,1832070.0
3667,1857915.0
3668,2077143.75
3669,473310.0
3670,3204967.5
3671,2238532.5
3672,2327787.5
3673,3288645.0
3674,2731162.5
3675,1576575.0
3676,2802195.0
3677,2649106.25
3678,1565437.5
3679,2540062.5
3680,1618102.5
3681,2104992.5
3682,758773.75
3683,2073150.0
3684,2692350.0
3685,0.0
3686,2183390.0
3687,1717282.5
3688,1558408.75
3689,1589563.75
3690,312455.0
3691,2109135.0
3692,1907277.5
3693,2120456.25
3694,1779115.0
3695,1726947.5
3696,1127843.75
3697,2699837.5
3698,2499810.0
3699,1629757.5
3700,1608737.5
3701,998786.25
3702,3185460.0
3703,3087832.5
3704,1357492.5
3705,5047350.0
3706,3271290.0
3707,2171940.0
3708,1524773.75
3709,1559377.5
3710,2965668.75
3711,4939593.75
3712,1380943.75
3713,2609040.0
3714,3992446.25
3715,1718955.0
3716,2618260.0
3717,2289262.5
3718,2373483.75
3719,967470.0
3720,1971450.0
3721,1524700.0
3722,3446588.75
3723,3525555.0
3724,3085335.0
3725,2964893.75
3726,551416.25
3727,2220960.0
3728,3046987.5
3729,440840.0
3730,2926811.25
3731,1605552.5
3732,1317030.0
3733,1587121.25
3734,3057040.0
3735,3782112.5
3736,2048212.5
3737,2303080.0
3738,756318.75
3739,1525833.75
3740,1542125.0
3741,890600.0
3742,2570512.5
3743,2403520.0
3744,1126096.25
3745,1325720.0
3746,2731812.5
3747,1502686.25
3748,2925945.0
3749,3110211.25
3750,2795420.0
3751,1561287.5
3752,2529090.0
3753,1356300.0
3754,2646135.0
3755,3270375.0
3756,1008652.5
3757,1309893.75
3758,978310.0
3759,1571325.0
3760,802655.0
3761,2121872.5
3762,1695425.0
3763,3709500.0
3764,1623047.5
3765,3370262.5
3766,2228872.5
3767,2454581.25
3768,2171240.0
3769,2606175.0
3770,1635947.5
3771,2151062.5
3772,1954192.5
3773,1930880.0
3774,1572862.5
3775,2837992.5
3776,2934692.5
3777,3505090.0
3778,1845510.0
3779,1483278.75
3780,2775717.5
3781,2138280.0
3782,3774950.0
3783,3369520.0
3784,3145620.0
3785,3436785.0
3786,2902500.0
3787,2247035.0
3788,1038581.25
3789,549010.0
3790,1611095.0
3791,1806535.0
3792,3295475.0
3793,2754537.5
3794,2114887.5
3795,3377337.5
3796,1911420.0
3797,1754512.5
3798,2072287.5
3799,2066075.0
3800,1232815.0
3801,1971012.5
3802,2946157.5
3803,2758466.25
3804,1068665.0
3805,2146500.0
3806,1978300.0
3807,3877038.75
3808,1926303.75
3809,1760261.25
3810,3225960.0
3811,3104766.25
3812,1573366.25
3813,2964555.0
3814,1793062.5
3815,3452540.0
3816,2334885.0
3817,3607028.75
3818,4549886.25
3819,2990400.0
3820,2622380.0
3821,2315440.0
3822,1934128.75
3823,3043600.0
3824,2574618.75
3825,2808837.5
3826,0.0
3827,2332960.0
3828,3319380.0
3829,930207.5
3830,1669162.5
3831,2518278.75
3832,2048146.25
3833,1959011.25
3834,3125578.75
3835,2200967.5
3836,2075488.75
3837,2324710.0
3838,2180685.0
3839,2590127.5
3840,1512857.5
3841,1699237.5
3842,1200465.0
3843,3112856.25
3844,3799050.0
3845,2101287.5
3846,2816367.5
3847,1778810.0
3848,1328600.0
3849,2966940.0
3850,1720225.0
3851,2532075.0
3852,2899352.5
3853,3976115.0
3854,3331387.5
3855,3270422.5
3856,958395.0
3857,1421395.0
3858,2564103.75
3859,3315945.0
3860,3133260.0
3861,1397037.5
3862,1974723.75
3863,994882.5
3864,1567735.0
3865,3103143.75
3866,2143766.25
3867,2541206.25
3868,1092000.0
3869,3705185.0
3870,2520300.0
3871,3572040.0
3872,2737460.0
3873,1116900.0
3874,1123575.0
3875,3830222.5
3876,2339275.0
3877,4640252.5
3878,1489433.75
3879,2577812.5
3880,2581425.0
3881,2607412.5
3882,3738075.0
3883,4196181.25
3884,3794918.75
3885,3308051.25
3886,2613960.0
3887,3643485.0
3888,1312368.75
3889,1235760.0
3890,2482635.0
3891,1958950.0
3892,3552453.75
3893,1399440.0
3894,3383411.25
3895,2000220.0
3896,1182982.5
3897,2765355.0
3898,193000.0
3899,2978400.0
3900,1663140.0
3901,2120755.0
3902,3057862.5
3903,2033657.5
3904,3039285.0
3905,2252542.5
3906,2090087.5
3907,3277615.0
3908,1150240.0
3909,3120456.25
3910,4190598.75
3911,2033831.25
3912,3093722.5
3913,2851537.5
3914,2391575.0
3915,2468910.0
3916,2450250.0
3917,2210075.0
3918,2334822.5
3919,2432566.25
3920,2635425.0
3921,4282053.75
3922,2153500.0
3923,1954743.75
3924,2739331.25
3925,3535990.0
3926,2727645.0
3927,2540798.75
3928,2673755.0
3929,2301525.0
3930,2674798.75
3931,1325986.25
3932,4221652.5
3933,1804650.0
3934,2752290.0
3935,1821902.5
3936,2905008.75
3937,2813960.0
3938,2350980.0
3939,1741650.0
3940,2816593.75
3941,2878001.25
3942,2009325.0
3943,2403120.0
3944,3041775.0
3945,1582057.5
3946,1539840.0
3947,1395225.0
3948,1196842.5
3949,1515150.0
3950,1572510.0
3951,3026543.75
3952,2155245.0
3953,2782030.0
3954,3061327.5
3955,3640020.0
3956,1906800.0
3957,1866742.5
3958,1847251.25
3959,4588155.0
3960,1169901.25
3961,3644465.0
3962,2660807.5
3963,743580.0
3964,1896720.0
3965,1540068.75
3966,1716198.75
3967,3651345.0
3968,2032815.0
3969,2462625.0
3970,1914360.0
3971,2863425.0
3972,1825395.0
3973,943136.25
3974,1301690.0
3975,1985115.0
3976,2363375.0
3977,2497218.75
3978,1141840.0
3979,960695.0
3980,3476572.5
3981,4269603.75
3982,2109616.25
3983,2999970.0
3984,493560.0
3985,2610407.5
3986,1684448.75
3987,1641450.0
3988,3613070.0
3989,1879762.5
3990,2841877.5
3991,2190160.0
3992,2137792.5
3993,3843112.5
3994,2544480.0
3995,2844985.0
3996,1335663.75
3997,4032730.0
3998,3436606.25
3999,1432406.25
4000,5154875.0
4001,3628590.0
4002,3522322.5
4003,3114015.0
4004,3564567.5
4005,3110211.25
4006,2246037.5
4007,2597887.5
4008,2492950.0
4009,4415990.0
4010,677705.0
4011,1960818.75
4012,2675475.0
4013,2520150.0
4014,3816262.5
4015,1984331.25
4016,2315695.0
4017,3213987.5
4018,1625872.5
4019,2960550.0
4020,1287500.0
4021,2744775.0
4022,2999387.5
4023,2981756.25
4024,1803037.5
4025,1918987.5
4026,3543571.25
4027,2168775.0
4028,2633566.25
4029,489690.0
4030,2386518.75
4031,2166243.75
4032,3122760.0
4033,1136025.0
4034,2347537.5
4035,2159437.5
4036,904687.5
4037,3085335.0
4038,2264205.0
4039,1720616.25
4040,2890892.5
4041,2341920.0
4042,1767480.0
4043,2681628.75
4044,2054471.25
4045,1904470.0
4046,2468480.0
4047,1970455.0
4048,1501360.0
4049,2308880.0
4050,1699265.0
4051,2285043.75
4052,4122962.5
4053,0.0
4054,2778102.5
4055,1903500.0
4056,2392076.25
4057,1138305.0
4058,2224947.5
4059,3794862.5
4060,2740830.0
4061,433043.75
4062,3175676.25
4063,4020431.25
4064,3827960.0
4065,2794385.0
4066,2228737.5
4067,1437356.25
4068,3269835.0
4069,2718900.0
4070,3857137.5
4071,2719707.5
4072,1799410.0
4073,1856086.25
4074,2014320.0
4075,2817168.75
4076,1929125.0
4077,2003350.0
4078,2409680.0
4079,1055760.0
4080,3013845.0
4081,3192720.0
4082,3036105.0
4083,381420.0
4084,986063.75
4085,3262680.0
4086,213000.0
4087,4231240.0
4088,1774795.0
4089,1656075.0
4090,1538475.0
4091,2327286.25
4092,1779615.0
4093,2161885.0
4094,3009468.75
4095,4087087.5
4096,2430361.25
4097,1836207.5
4098,2814990.0
4099,1789975.0
4100,2836350.0
4101,3161715.0
4102,3524280.0
4103,1558093.75
4104,2487052.5
4105,2959481.25
4106,1199802.5
4107,3833462.5
4108,2291818.75
4109,3019555.0
4110,2703795.0
4111,2239875.0
4112,1588140.0
4113,2542040.0
4114,2741681.25
4115,2330145.0
4116,535500.0
4117,3402193.75
4118,2516448.75
4119,2516101.25
4120,3771013.75
4121,2896360.0
4122,4564120.0
4123,4699117.5
4124,1945696.25
4125,1665675.0
4126,2408328.75
4127,2959725.0
4128,2261175.0
4129,664643.75
4130,2599575.0
4131,2381568.75
4132,1430205.0
4133,1054170.0
4134,2849962.5
4135,1898460.0
4136,1301850.0
4137,5401427.5
4138,2314410.0
4139,4615985.0
4140,2237381.25
4141,1580287.5
4142,1023646.25
4143,1409040.0
4144,1965240.0
4145,2048366.25
4146,2513555.0
4147,800310.0
4148,1449187.5
4149,2753575.0
4150,1587355.0
4151,693000.0
4152,3346155.0
4153,3204123.75
4154,3460248.75
4155,1138978.75
4156,3086075.0
4157,3244547.5
4158,3274605.0
4159,1692562.5
4160,3376848.75
4161,2294325.0
4162,1558093.75
4163,3334635.0
4164,2411887.5
4165,2339275.0
4166,0.0
4167,1798380.0
4168,2794323.75
4169,1194480.0
4170,2184806.25
4171,1980330.0
4172,3665148.75
4173,2523475.0
4174,1290637.5
4175,1286347.5
4176,915045.0
4177,1500290.0
4178,2506556.25
4179,949230.0
4180,1805445.0
4181,3472500.0
4182,2561456.25
4183,1867151.25
4184,4288586.25
4185,2674822.5
4186,0.0
4187,3632018.75
4188,2843586.25
4189,3493050.0
4190,2323825.0
4191,4080071.25
4192,1996550.0
4193,2348356.25
4194,1312220.0
4195,3163050.0
4196,3581856.25
4197,3138385.0
4198,865167.5
4199,2736981.25
4200,1621271.25
4201,708007.5
4202,2676268.75
4203,3623947.5
4204,2173500.0
4205,1752300.0
4206,1891120.0
4207,3843112.5
4208,2975580.0
4209,3139238.75
4210,3059160.0
4211,2356275.0
4212,2838206.25
4213,2083950.0
4214,1664480.0
4215,3840712.5
4216,794937.5
4217,0.0
4218,2981850.0
4219,1407987.5
4220,2140340.0
4221,2910228.75
4222,3657530.0
4223,1731012.5
4224,3589550.0
4225,1836152.5
4226,2127026.25
4227,3012075.0
4228,3171765.0
4229,3002715.0
4230,2776140.0
4231,1800117.5
4232,2334152.5
4233,306986.25
4234,515790.0
4235,2876665.0
4236,2106720.0
4237,664350.0
4238,3483198.75
4239,1596875.0
4240,948435.0
4241,2180640.0
4242,1473236.25
4243,3459525.0
4244,2147062.5
4245,1143810.0
4246,2312268.75
4247,3971441.25
4248,3159220.0
4249,2320660.0
4250,1649030.0
4251,1085280.0
4252,1875405.0
4253,3192380.0
4254,1842392.5
4255,2809743.75
4256,1831790.0
4257,1983775.0
4258,2656095.0
4259,3904631.25
4260,1702725.0
4261,1300612.5
4262,2781705.0
4263,2466090.0
4264,1472718.75
4265,1968460.0
4266,3127806.25
4267,1622546.25
4268,1604111.25
4269,2178770.0
4270,3237772.5
4271,2489200.0
4272,3959450.0
4273,3453812.5
4274,3276112.5
4275,1685703.75
4276,1438238.75
4277,2761490.0
4278,3676590.0
4279,2405867.5
4280,1394425.0
4281,2271315.0
4282,2728605.0
4283,3089305.0
4284,1295662.5
4285,1304530.0
4286,1974431.25
4287,1168010.0
4288,2631450.0
4289,3020860.0
4290,2479950.0
4291,2082190.0
4292,2617931.25
4293,3073005.0
4294,1472362.5
4295,2194472.5
4296,2774550.0
4297,3218160.0
4298,4436355.0
4299,2869890.0
4300,2359730.0
4301,2566751.25
4302,2940075.0
4303,1323312.5
4304,3017152.5
4305,3588232.5
4306,2643918.75
4307,3951990.0
4308,1910448.75
4309,1179630.0
4310,1785588.75
4311,2548856.25
4312,632708.75
4313,3066310.0
4314,3050283.75
4315,1274650.0
4316,1180882.5
4317,1769855.0
4318,1131381.25
4319,0.0
4320,3214737.5
4321,2562150.0
4322,3738075.0
4323,1590435.0
4324,1733050.0
4325,2259600.0
4326,1377435.0
4327,2564100.0
4328,3347257.5
4329,1155206.25
4330,2419383.75
4331,2600235.0
4332,2702000.0
4333,1802827.5
4334,2699175.0
4335,1245517.5
4336,3280965.0
4337,1858106.25
4338,3472130.0
4339,2733850.0
4340,616855.0
4341,2399438.75
4342,1039237.5
4343,4496537.5
4344,1623431.25
4345,2071375.0
4346,2985970.0
4347,1472460.0
4348,1598745.0
4349,2906970.0
4350,2492600.0
4351,4383680.0
4352,2012080.0
4353,1852285.0
4354,4562951.25
4355,1147185.0
4356,2091993.75
4357,1020780.0
4358,2109700.0
4359,2869453.75
4360,1608150.0
4361,4194160.0
4362,2655397.5
4363,1925550.0
4364,1320832.5
4365,2004045.0
4366,1946560.0
4367,2513595.0
4368,860487.5
4369,957180.0
4370,2315925.0
4371,2664500.0
4372,2472525.0
4373,1423500.0
4374,370645.0
4375,3464920.0
4376,1324462.5
4377,2775093.75
4378,3073520.0
4379,2421570.0
4380,2623500.0
4381,1841640.0
4382,3197355.0
4383,2997945.0
4384,3202260.0
4385,1811312.5
4386,3712117.5
4387,1923040.0
4388,3738341.25
4389,2053120.0
4390,3725765.0
4391,2700843.75
4392,2383360.0
4393,4157943.75
4394,2092120.0
4395,2156820.0
4396,1994655.0
4397,3022020.0
4398,1872610.0
4399,1443277.5
4400,3549038.75
4401,3941740.0
4402,1398988.75
4403,2815387.5
4404,4240510.0
4405,2858388.75
4406,1178940.0
4407,3017820.0
4408,2232160.0
4409,2795177.5
4410,2231565.0
4411,1773525.0
4412,2585756.25
4413,3361496.25
4414,3246560.0
4415,3507183.75
4416,3167612.5
4417,2385000.0
4418,3719475.0
4419,3601455.0
4420,2814075.0
4421,2814625.0
4422,1462800.0
4423,2005987.5
4424,1620465.0
4425,4713198.75
4426,3335272.5
4427,3873292.5
4428,2715290.0
4429,1620486.25
4430,4027286.25
4431,2424562.5
4432,966696.25
4433,2946270.0
4434,1491642.5
4435,2159220.0
4436,2608031.25
4437,812430.0
4438,2724052.5
4439,1590000.0
4440,3534300.0
4441,0.0
4442,1111275.0
4443,2168000.0
4444,3064332.5
4445,2440586.25
4446,1380600.0
4447,1205321.25
4448,2802817.5
4449,2523010.0
4450,2573970.0
4451,1850231.25
4452,1179097.5
4453,1967350.0
4454,2626940.0
4455,999315.0
4456,3087922.5
4457,2737377.5
4458,2546320.0
4459,1348875.0
4460,1573481.25
4461,3679200.0
4462,1732250.0
4463,2907018.75
4464,2565095.0
4465,1033500.0
4466,1227200.0
4467,1669850.0
4468,2820537.5
4469,45007.5
4470,996240.0
4471,3404150.0
4472,2738725.0
4473,1760080.0
4474,3823811.25
4475,4478806.25
4476,3747735.0
4477,2160940.0
4478,1753602.5
4479,1962106.25
4480,2637233.75
4481,3048750.0
4482,2969490.0
4483,1603642.5
4484,1712430.0
4485,3354710.0
4486,2871033.75
4487,1896580.0
4488,729905.0
4489,2283431.25
4490,1822935.0
4491,3940475.0
4492,1985600.0
4493,3672082.5
4494,2068157.5
4495,3696306.25
4496,2247460.0
4497,2428740.0
4498,841603.75
4499,4657730.0
4500,1610920.0
4501,1564533.75
4502,1635356.25
4503,1358775.0
4504,3496451.25
4505,2696640.0
4506,2926122.5
4507,875380.0
4508,3600555.0
4509,2175525.0
4510,1593456.25
4511,2206425.0
4512,522881.25
4513,1272337.5
4514,3346950.0
4515,2031855.0
4516,1812720.0
4517,2478135.0
4518,2042662.5
4519,2642600.0
4520,3009660.0
4521,3484000.0
4522,3839275.0
4523,1728340.0
4524,2706480.0
4525,795513.75
4526,2969787.5
4527,2180860.0
4528,3153762.5
4529,1000620.0
4530,1960685.0
4531,2280060.0
4532,2001015.0
4533,1711365.0
4534,2425920.0
4535,1756692.5
4536,4113787.5
4537,2411843.75
4538,3201525.0
4539,2060952.5
4540,2976806.25
4541,1885950.0
4542,2462730.0
4543,1559790.0
4544,2715720.0
4545,4177680.0
4546,4706666.25
4547,3523630.0
4548,4123096.25
4549,2866050.0
4550,2498832.5
4551,1483725.0
4552,1707131.25
4553,2144375.0
4554,3289940.0
4555,1992250.0
4556,4097722.5
4557,4174500.0
4558,1473862.5
4559,3437635.0
4560,2603440.0
4561,2590805.0
4562,955652.5
4563,4231736.25
4564,3071635.0
4565,1791987.5
4566,3511640.0
4567,4133818.75
4568,1122240.0
4569,812472.5
4570,2982086.25
4571,2694255.0
4572,4343510.0
4573,1024737.5
4574,1715025.0
4575,2707927.5
4576,2110092.5
4577,3918275.0
4578,3113690.0
4579,1638156.25
4580,2125200.0
4581,2431038.75
4582,0.0
4583,1767285.0
4584,2854050.0
4585,3423700.0
4586,934165.0
4587,282262.5
4588,1279038.75
4589,2655122.5
4590,3029102.5
4591,1194930.0
4592,1096825.0
4593,2114265.0
4594,1261650.0
4595,543150.0
4596,0.0
4597,1583120.0
4598,1446900.0
4599,1607830.0
4600,2147550.0
4601,2939672.5
4602,1414305.0
4603,3012735.0
4604,1555537.5
4605,1432730.0
4606,2199037.5
4607,3877950.0
4608,3102360.0
4609,1616805.0
4610,3186360.0
4611,3796580.0
4612,2373030.0
4613,1316298.75
4614,1834860.0
4615,1598220.0
4616,2088187.5
4617,1999760.0
4618,1592508.75
4619,419310.0
4620,2120238.75
4621,1634287.5
4622,1721850.0
4623,5186500.0
4624,3931168.75
4625,1159392.5
4626,1343200.0
4627,1461620.0
4628,1632930.0
4629,661193.75
4630,1455645.0
4631,2736195.0
4632,4089825.0
4633,0.0
4634,2877991.25
4635,3331575.0
4636,4092275.0
4637,2411230.0
4638,2489940.0
4639,1137645.0
4640,4303125.0
4641,2717310.0
4642,1609875.0
4643,2378087.5
4644,2610510.0
4645,727375.0
4646,3493586.25
4647,1220325.0
4648,1969175.0
4649,3233667.5
4650,3269227.5
4651,3695640.0
4652,3845275.0
4653,1654975.0
4654,2128980.0
4655,3980950.0
4656,1823517.5
4657,2890800.0
4658,1295138.75
4659,3004031.25
4660,4093818.75
4661,1021935.0
4662,2576726.25
4663,2291750.0
4664,3898813.75
4665,1814793.75
4666,908685.0
4667,2009272.5
4668,3330478.75
4669,3951080.0
4670,2598800.0
4671,2190993.75
4672,2187262.5
4673,3548350.0
4674,2699630.0
4675,1967752.5
4676,3906367.5
4677,1967550.0
4678,718925.0
4679,2588320.0
4680,1874610.0
4681,1690425.0
4682,1767205.0
4683,1755402.5
4684,2921440.0
4685,3884028.75
4686,658962.5
4687,2360417.5
4688,3633840.0
4689,1209687.5
4690,1087700.0
4691,1801397.5
4692,3896187.5
4693,2713200.0
4694,1672720.0
4695,2389520.0
4696,2689680.0
4697,1504895.0
4698,1165960.0
4699,2510620.0
4700,2413743.75
4701,1217536.25
4702,1693575.0
4703,2437680.0
4704,2834148.75
4705,3873345.0
4706,2174501.25
4707,2644610.0
4708,1249998.75
4709,1288212.5
4710,2579920.0
4711,2487993.75
4712,2165967.5
4713,1800675.0
4714,0.0
4715,2222311.25
4716,1685133.75
4717,1891056.25
4718,0.0
4719,1555965.0
4720,2083695.0
4721,2031313.75
4722,2701912.5
4723,2517975.0
4724,3532485.0
4725,1358778.75
4726,2258480.0
4727,2631508.75
4728,2443665.0
4729,2775850.0
4730,2568040.0
4731,2105670.0
4732,2137781.25
4733,1949965.0
4734,1898637.5
4735,3548947.5
4736,1738462.5
4737,993750.0
4738,1602287.5
4739,3844207.5
4740,2531385.0
4741,1229537.5
4742,5642991.25
4743,2413040.0
4744,1266925.0
4745,2413125.0
4746,1022900.0
4747,2422468.75
4748,1573366.25
4749,3350985.0
4750,2536256.25
4751,2654782.5
4752,564190.0
4753,2034405.0
4754,2234070.0
4755,1908590.0
4756,2466800.0
4757,1559377.5
4758,1598467.5
4759,797525.0
4760,2127262.5
4761,1148450.0
4762,2753085.0
4763,0.0
4764,2786795.0
4765,4407547.5
4766,2060910.0
4767,2243202.5
4768,1838416.25
4769,3790612.5
4770,3536850.0
4771,4612950.0
4772,4681350.0
4773,484200.0
4774,1557360.0
4775,1785570.0
4776,2431547.5
4777,2039768.75
4778,761153.75
4779,1277500.0
4780,1457980.0
4781,492390.0
4782,1504800.0
4783,2267100.0
4784,1187662.5
4785,1293347.5
4786,1850196.25
4787,2105670.0
4788,1923550.0
4789,1733868.75
4790,1748480.0
4791,2442762.5
4792,3522956.25
4793,4257012.5
4794,2429515.0
4795,682788.75
4796,1215900.0
4797,3580898.75
4798,2929125.0
4799,2663100.0
4800,3414727.5
4801,863135.0
4802,1989347.5
4803,1417556.25
4804,2205805.0
4805,3970671.25
4806,3308232.5
4807,1279040.0
4808,2873928.75
4809,2237130.0
4810,3176415.0
4811,1068480.0
4812,1010735.0
4813,1766490.0
4814,1542726.25
4815,1020442.5
4816,3349201.25
4817,3751177.5
4818,3618192.5
4819,1128900.0
4820,2920830.0
4821,2207277.5
4822,2037682.5
4823,2577285.0
4824,3640597.5
4825,1316000.0
4826,1412863.75
4827,1903893.75
4828,1914250.0
4829,4079830.0
4830,1753537.5
4831,2849280.0
4832,3465420.0
4833,2281466.25
4834,1321031.25
4835,2538965.0
4836,1540068.75
4837,1280475.0
4838,613912.5
4839,3117810.0
4840,2230593.75
4841,2894450.0
4842,3067720.0
4843,3130535.0
4844,3103293.75
4845,1791930.0
4846,2588485.0
4847,1729813.75
4848,798537.5
4849,3924300.0
4850,2407110.0
4851,2040630.0
4852,2094468.75
4853,1736813.75
4854,4162777.5
4855,2595281.25
4856,1554856.25
4857,1593281.25
4858,3671265.0
4859,2343483.75
